id,lat_s,lat_e,lon_s,lon_e
"2",38.67199500,38.67176535,141.50358390,141.50420070
"2",38.67213935,38.67194251,141.50364950,141.50427940
"2",38.67234932,38.67218528,141.50384630,141.50448940
"2",38.67255273,38.67232964,141.50388570,141.50460750
"2",38.67268396,38.67250680,141.50414160,141.50466650
"2",38.67286112,38.67271020,141.50405630,141.50479120
"2",38.67314326,38.67297266,141.50418100,141.50486340
"2",38.67328105,38.67311702,141.50420720,141.50492240
"2",38.67349758,38.67325481,141.50438440,141.50500770
"2",38.67367474,38.67341228,141.50438440,141.50514550
"2",38.67376660,38.67357632,141.50454180,141.50505360
"2",38.67389127,38.67366818,141.50452220,141.50511930
"2",38.67402906,38.67381253,141.50461400,141.50523080
"2",38.67412092,38.67383878,141.50467310,141.50535550
"2",38.67427184,38.67402906,141.50466000,141.50544730
"2",38.67441619,38.67418654,141.50468620,141.50546700
"2",38.67422591,38.67393064,141.50637250,141.50733700
"2",38.67413405,38.67381909,141.50631350,141.50711400
"2",38.67397657,38.67370755,141.50618880,141.50688430
"2",38.67380597,38.67347134,141.50591320,141.50683840
"2",38.67371411,38.67337947,141.50576230,141.50668750
"2",38.67351727,38.67326137,141.50580820,141.50661530
"2",38.67335323,38.67303172,141.50572290,141.50667430
"2",38.67319575,38.67293986,141.50575570,141.50654970
"2",38.67312358,38.67283487,141.50555230,141.50642500
"2",38.67290705,38.67263147,141.50535550,141.50629380
"2",38.67271676,38.67234932,141.50550640,141.50628720
"2",38.67252648,38.67225090,141.50534890,141.50613630
"2",38.67236901,38.67211311,141.50536200,141.50611000
"2",38.67219841,38.67202125,141.50517830,141.50595910
"2",38.67195563,38.67161443,141.50521770,141.50593940
"2",38.67171286,38.67147008,141.50511930,141.50596570
"2",38.67145040,38.67110920,141.50500120,141.50593940
"2",38.67121418,38.67096485,141.50490930,141.50577540
"2",38.67097797,38.67064333,141.50500770,141.50584760
"2",38.67192939,38.67190970,141.50720580,141.50809160
"2",38.67175223,38.67173910,141.50726490,141.50801940
"2",38.67167349,38.67158163,141.50715330,141.50810470
"2",38.67151601,38.67145040,141.50742230,141.50796690
"2",38.67142415,38.67129292,141.50710740,141.50785540
"2",38.67127980,38.67116169,141.50704830,141.50788820
"2",38.67116169,38.67099109,141.50713360,141.50787510
"2",38.67102390,38.67091892,141.50706150,141.50777010
"2",38.67095829,38.67075488,141.50688430,141.50767170
"2",38.67078769,38.67059084,141.50693680,141.50766510
"2",38.67069583,38.67040056,141.50689090,141.50759290
"2",38.67051867,38.67031526,141.50684490,141.50746170
"2",38.67039400,38.67014466,141.50664810,141.50746170
"2",38.67013810,38.66997406,141.50691050,141.50746830
"2",38.67015778,38.66992157,141.50659560,141.50722550
"2",38.67003312,38.66974441,141.50651690,141.50723860
"2",38.67542666,38.67499360,141.50525050,141.50594600
"2",38.67549884,38.67513795,141.50542110,141.50611000
"2",38.67567600,38.67531511,141.50549980,141.50612970
"2",38.67572849,38.67548571,141.50568350,141.50632660
"2",38.67584659,38.67556445,141.50569010,141.50640530
"2",38.67597126,38.67564319,141.50580820,141.50650370
"2",38.67603688,38.67578098,141.50597230,141.50657590
"2",38.67612874,38.67588596,141.50612320,141.50679240
"2",38.67632558,38.67605656,141.50618220,141.50684490
"2",38.67642401,38.67624685,141.50631350,141.50704180
"2",38.67655524,38.67635183,141.50632000,141.50717960
"2",38.67667334,38.67644369,141.50658250,141.50735670
"2",38.67649618,38.67625997,141.50109050,141.50184510
"2",38.67673240,38.67642401,141.50115610,141.50196320
"2",38.67683082,38.67656180,141.50125450,141.50197630
"2",38.67710640,38.67673240,141.50142510,141.50207470
"2",38.67726388,38.67696861,141.50147760,141.50236340
"2",38.67741479,38.67711296,141.50179910,141.50247500
"2",38.67761820,38.67731637,141.50180570,141.50254060
"2",38.67774943,38.67749353,141.50200260,141.50264560
"2",38.67788066,38.67761820,141.50211410,141.50268490
"2",38.67795939,38.67779536,141.50243560,141.50282270
"2",38.67826122,38.67804469,141.50231090,141.50309830
"2",38.67843838,38.67815624,141.50242250,141.50321640
"2",38.67854993,38.67828091,141.50252750,141.50324920
"2",38.67871397,38.67854337,141.50260620,141.50321640
"2",38.67895018,38.67874021,141.50275710,141.50337390
"2",38.67920608,38.67898955,141.50298680,141.50342640
"2",38.67924545,38.67904204,141.50311140,141.50361010
"2",38.67942917,38.67925857,141.50313110,141.50360360
"2",38.67956040,38.67936355,141.50314430,141.50373480
"2",38.67973100,38.67963257,141.50325580,141.50391190
"2",38.67966538,38.67948822,141.50320990,141.50389880
"2",38.67984910,38.67974412,141.50137260,141.50203540
"2",38.67971787,38.67956696,141.50137260,141.50196320
"2",38.67956696,38.67945541,141.50133330,141.50191730
"2",38.67951447,38.67925857,141.50102490,141.50178600
"2",38.67935699,38.67920608,141.50107740,141.50166140
"2",38.67912078,38.67885832,141.50079520,141.50156950
"2",38.67894362,38.67875333,141.50073620,141.50132670
"2",38.67885176,38.67855649,141.50050650,141.50118890
"2",38.67866147,38.67841214,141.50044090,141.50107740
"2",38.67855649,38.67826778,141.50030310,141.50093960
"2",38.67840558,38.67807094,141.50011280,141.50088050
"2",38.67823498,38.67803157,141.50012600,141.50072960
"2",38.67818905,38.67793315,141.49990290,141.50058530
"2",38.67803157,38.67786753,141.50013250,141.50056560
"2",38.67797908,38.67780848,141.49990290,141.50040810
"2",38.67792659,38.67762476,141.49970600,141.50040150
"2",38.67772974,38.67742791,141.49966670,141.50035560
"2",38.67755914,38.67734918,141.49960760,141.50021130
"2",38.67750009,38.67719170,141.49954200,141.50021130
"2",38.67737542,38.67713265,141.49932550,141.50002100
"2",38.67719826,38.67705391,141.49948290,141.49992910
"2",38.67721795,38.67678489,141.49904990,141.49977820
"2",38.66097826,38.66080766,141.49668120,141.49756700
"2",38.66105044,38.66099794,141.49668770,141.49767850
"2",38.66118823,38.66116198,141.49674680,141.49754730
"2",38.66132602,38.66129321,141.49669430,141.49762600
"2",38.66145069,38.66145725,141.49665490,141.49759320
"2",38.66159504,38.66160160,141.49670740,141.49770480
"2",38.66166722,38.66166722,141.49663530,141.49754070
"2",38.66184438,38.66185094,141.49656960,141.49759320
"2",38.66195592,38.66202154,141.49664180,141.49759980
"2",38.66253333,38.66256614,141.49845280,141.49944360
"2",38.66236930,38.66238898,141.49857750,141.49935830
"2",38.66214620,38.66214620,141.49867590,141.49949610
"2",38.66199529,38.66198217,141.49856430,141.49954200
"2",38.66181813,38.66183125,141.49866280,141.49956820
"2",38.66162129,38.66158192,141.49891210,141.49948290
"2",38.66139163,38.66126040,141.49848560,141.49958790
"2",38.66114230,38.66105700,141.49855780,141.49947640
"2",38.66099794,38.66085359,141.49842650,141.49938450
"2",38.66076829,38.66071580,141.50057210,141.50183850
"2",38.66110293,38.66110293,141.50070340,141.50172700
"2",38.66145069,38.66129321,141.50060500,141.50175320
"2",38.66156879,38.66158192,141.50070990,141.50161540
"2",38.66172627,38.66172627,141.50080180,141.50170730
"2",38.66196248,38.66194280,141.50065090,141.50155640
"2",38.66206747,38.66206747,141.50082800,141.50179260
"2",38.66223150,38.66226431,141.50056560,141.50181230
"2",38.66238898,38.66241523,141.50090020,141.50191730
"2",38.66252021,38.66253333,141.50111020,141.50190410
"2",38.66269081,38.66268425,141.50073620,141.50175980
"2",38.66278923,38.66289421,141.50097900,141.50203540
"2",38.66085359,38.66086671,141.50252750,141.50381350
"2",38.66111605,38.66118167,141.50254060,141.50364950
"2",38.66146381,38.66147693,141.50250120,141.50341980
"2",38.66171971,38.66174595,141.50256680,141.50360360
"2",38.66208059,38.66207403,141.50258000,141.50355760
"2",38.66226431,38.66226431,141.50256030,141.50361010
"2",38.66240866,38.66240210,141.50272430,141.50356420
"2",38.66262519,38.66262519,141.50256030,141.50342640
"2",38.66246772,38.66253333,141.50254720,141.50349200
"2",38.66421964,38.66423932,141.50153010,141.50244220
"2",38.66398998,38.66393749,141.50159570,141.50242900
"2",38.66384563,38.66372752,141.50167450,141.50256030
"2",38.66445585,38.66437055,141.49958140,141.50044090
"2",38.66428525,38.66426557,141.49962730,141.50049340
"2",38.66423276,38.66419995,141.49959450,141.50048030
"2",38.66400967,38.66383251,141.49950260,141.50053280
"2",38.66374721,38.66371440,141.49966010,141.50091330
"2",38.66360942,38.66360942,141.49969290,141.50089370
"2",38.66341257,38.66341257,141.50000790,141.50088050
"2",38.66331415,38.66319604,141.49988320,141.50099860
"2",38.67625997,38.67602376,141.50290800,141.50377420
"2",38.67634527,38.67616155,141.50305240,141.50388570
"2",38.67651587,38.67625341,141.50317050,141.50399070
"2",38.67671927,38.67643057,141.50332800,141.50418750
"2",38.67696861,38.67674552,141.50341980,141.50425970
"2",38.67709984,38.67685050,141.50343300,141.50437780
"2",38.67741479,38.67706047,141.50357730,141.50434500
"2",38.67764444,38.67716545,141.50358390,141.50458120
"2",38.67780848,38.67737542,141.50376100,141.50471240
"2",38.67797908,38.67755258,141.50390540,141.50481740
"2",38.67818249,38.67774287,141.50410220,141.50490930
"2",38.67844494,38.67811031,141.50419410,141.50495520
"2",38.67855649,38.67828091,141.50427280,141.50516520
"2",38.67872053,38.67846463,141.50436470,141.50516520
"2",38.67874021,38.67860898,141.50455500,141.50530300
"2",38.67895674,38.67882551,141.50445650,141.50536200
"2",38.67906172,38.67893706,141.50445650,141.50530950
"2",38.67920608,38.67904860,141.50452220,141.50540140
"2",38.67929138,38.67914046,141.50460750,141.50546700
"2",38.67938324,38.67930450,141.50465340,141.50544080
"2",38.67953415,38.67946854,141.50470590,141.50545390
"2",38.67963914,38.67958664,141.50485680,141.50553260
"2",38.67977693,38.67975724,141.50503400,141.50559820
"2",38.67970475,38.67968507,141.50481090,141.50555890
"2",38.68025264,38.68030513,141.50694010,141.50766840
"2",38.68050197,38.68052166,141.50693350,141.50761260
"2",38.68060696,38.68062992,141.50690730,141.50757650
"2",38.68079396,38.68090222,141.50684170,141.50752400
"2",38.68091863,38.68102689,141.50687450,141.50745840
"2",38.68100064,38.68107938,141.50680880,141.50734360
"2",38.68105642,38.68115812,141.50668420,141.50733380
"2",38.68113844,38.68124670,141.50661860,141.50729440
"2",38.68123030,38.68129919,141.50655950,141.50729440
"2",38.68136481,38.68145339,141.50652010,141.50728130
"2",38.68148948,38.68160102,141.50643480,141.50726160
"2",38.68163711,38.68179130,141.50640530,141.50713360
"2",38.68178474,38.68193894,141.50637250,141.50709100
"2",38.68190613,38.68206361,141.50628390,141.50700240
"2",38.68199799,38.68213250,141.50636590,141.50694340
"2",38.68209969,38.68225717,141.50622160,141.50684490
"2",38.68064304,38.68066929,141.50517180,141.50588370
"2",38.68077427,38.68079724,141.50511930,141.50590660
"2",38.68080380,38.68084645,141.50513570,141.50587710
"2",38.68090550,38.68098424,141.50502740,141.50577210
"2",38.68098096,38.68105314,141.50506020,141.50569670
"2",38.68110891,38.68124670,141.50504050,141.50572950
"2",38.68122374,38.68137137,141.50498800,141.50573930
"2",38.68135825,38.68151572,141.50494210,141.50568350
"2",38.68152556,38.68173553,141.50492900,141.50552610
"2",38.68160102,38.68183723,141.50488960,141.50544730
"2",38.68170272,38.68194222,141.50472890,141.50538170
"2",38.68671570,38.68621703,141.50555230,141.50587380
"2",38.68666977,38.68611205,141.50534240,141.50565730
"2",38.68657135,38.68605299,141.50516520,141.50546050
"2",38.68651886,38.68607268,141.50502080,141.50529640
"2",38.68649261,38.68591520,141.50454180,141.50475180
"2",38.68643356,38.68586927,141.50445000,141.50460750
"2",38.68633514,38.68571836,141.50396440,141.50408910
"2",38.68632201,38.68579053,141.50375450,141.50386600
"2",38.68754901,38.68693879,141.50414160,141.50437120
"2",38.68751620,38.68695192,141.50395130,141.50420070
"2",38.68745715,38.68690599,141.50383320,141.50408250
"2",38.68749652,38.68684037,141.50370200,141.50390540
"2",38.68745059,38.68680100,141.50358390,141.50377420
"2",38.68743090,38.68678788,141.50345260,141.50365600
"2",38.68741122,38.68675507,141.50332800,141.50342640
"2",38.68739154,38.68676819,141.50315080,141.50320990
"2",38.68731280,38.68670914,141.50299990,141.50300650
"2",38.68727343,38.68663040,141.50256680,141.50264560
"2",38.68727343,38.68665009,141.50242900,141.50252750
"2",38.68723406,38.68666321,141.50227810,141.50242900
"2",38.68724718,38.68665665,141.50214030,141.50226500
"2",38.68724062,38.68657135,141.50183850,141.50199600
"2",38.68714220,38.68661728,141.50166790,141.50179910
"2",38.68711595,38.68662384,141.50150390,141.50158260
"2",38.68708971,38.68651230,141.50135300,141.50132670
"2",38.68714220,38.68652542,141.50109050,141.50114960
"2",38.68500315,38.68447823,141.50011280,141.50043440
"2",38.68652542,38.68594801,141.49978480,141.50013250
"2",38.68645980,38.68590864,141.49945010,141.49992260
"2",38.68637450,38.68582990,141.49927300,141.49958140
"2",38.68626952,38.68573148,141.49908270,141.49933200
"2",38.68627608,38.68565274,141.49889900,141.49918110
"2",38.68617110,38.68554120,141.49878740,141.49906960
"2",38.68616454,38.68562650,141.49864310,141.49889900
"2",38.68697816,38.68642044,141.49714700,141.49757350
"2",38.68711595,38.68662384,141.49748820,141.49794760
"2",38.68731280,38.68671570,141.49790820,141.49830190
"2",38.68745715,38.68694535,141.49809190,141.49842650
"2",38.68755557,38.68705034,141.49815750,141.49857090
"2",38.68762775,38.68705034,141.49848560,141.49887270
"2",38.68774586,38.68720125,141.49864960,141.49905640
"2",38.68782459,38.68723406,141.49885300,141.49916140
"2",38.68793614,38.68730624,141.49899740,141.49933200
"2",38.68838232,38.68783772,141.49677960,141.49728480
"2",38.68850043,38.68788365,141.49714700,141.49757350
"2",38.68874320,38.68813955,141.49747510,141.49786880
"2",38.68870383,38.68821828,141.49769170,141.49810500
"2",38.68752933,38.68705034,141.49498180,141.49572320
"2",38.68743090,38.68676819,141.49466680,141.49529010
"2",38.68727343,38.68676163,141.49448960,141.49479150
"2",38.68716845,38.68664353,141.49427310,141.49467340
"2",38.68713564,38.68652542,141.49409600,141.49455530
"2",38.68867103,38.68782459,141.50100520,141.50141860
"2",38.68870383,38.68786396,141.50122830,141.50158260
"2",38.68863166,38.68789677,141.50146450,141.50177290
"2",38.68876945,38.68801488,141.50167450,141.50190410
"2",38.68871040,38.68803456,141.50184510,141.50204190
"2",38.68877601,38.68796895,141.50212070,141.50238970
"2",38.68874320,38.68804768,141.50234370,141.50256680
"2",38.68885475,38.68810674,141.50244870,141.50274400
"2",38.68882194,38.68804768,141.50263900,141.50292770
"2",38.68877601,38.68810018,141.50288840,141.50308520
"2",38.68890724,38.68807393,141.50316390,141.50314430
"2",38.68895317,38.68810674,141.50334110,141.50331480
"2",38.68530498,38.68460946,141.50436140,141.50458450
"2",38.68530498,38.68464883,141.50454510,141.50491260
"2",38.68546246,38.68480631,141.50483380,141.50518820
"2",38.68559369,38.68489817,141.50520130,141.50552940
"2",38.68571179,38.68506877,141.50588370,141.50626420
"2",38.68436013,38.68370398,141.50513570,141.50546370
"2",38.68434700,38.68386145,141.50560810,141.50585740
"2",38.68446511,38.68394019,141.50598870,141.50623800
"2",38.68451760,38.68397956,141.50609360,141.50635610
"2",38.68451760,38.68403205,141.50622490,141.50646110
"2",38.68397956,38.68327092,141.50681540,141.50735340
"2",38.68373022,38.68310032,141.50660540,141.50732720
"2",38.68367773,38.68294285,141.50640860,141.50701220
"2",38.68348089,38.68277225,141.50621170,141.50689410
"2",38.71139346,38.71052735,141.52789090,141.52833710
"2",38.71141971,38.71067170,141.52812710,141.52841580
"2",38.71153782,38.71064545,141.52821900,141.52858640
"2",38.71155094,38.71069795,141.52841580,141.52871770
"2",38.71155094,38.71084230,141.52853390,141.52884890
"2",38.71174778,38.71092104,141.52867830,141.52912450
"2",38.71177403,38.71103914,141.52882260,141.52922950
"2",38.71182652,38.71106539,141.52903260,141.52936070
"2",38.71189214,38.71092104,141.52930820,141.52972810
"2",38.71193151,38.71110476,141.52942630,141.52989870
"2",38.71172154,38.71113100,141.52982000,141.53001680
"2",38.71206274,38.71123599,141.52991180,141.53031870
"2",38.71002211,38.70928723,141.52838300,141.52869800
"2",38.71012710,38.70937253,141.52865860,141.52887510
"2",38.71016647,38.70945782,141.52885540,141.52907850
"2",38.71021240,38.70950376,141.52902600,141.52928850
"2",38.71025176,38.70955625,141.52922290,141.52955100
"2",38.71018615,38.70953000,141.52918350,141.52943290
"2",38.71038956,38.70962186,141.52957720,141.52982650
"2",38.71041580,38.70973341,141.52980690,141.53014150
"2",38.71052079,38.70982527,141.53010210,141.53037770
"2",38.71066514,38.70993025,141.53046960,141.53069920
"2",38.71071107,38.70994337,141.53106010,141.53117170
"2",38.70981871,38.70903789,141.53052210,141.53075830
"2",38.70968092,38.70891322,141.52998400,141.53024650
"2",38.70922817,38.70869013,141.52909820,141.52925570
"2",38.70909694,38.70862452,141.52887510,141.52906540
"2",38.70901820,38.70856546,141.52865200,141.52872420
"2",38.71390651,38.71491042,141.52989220,141.52948540
"2",38.71394588,38.71502853,141.53005620,141.52964940
"2",38.71400494,38.71511383,141.53021370,141.52986590
"2",38.71401150,38.71521225,141.53033180,141.53004960
"2",38.71403774,38.71529099,141.53044990,141.53021370
"2",38.71399838,38.71535004,141.53053520,141.53034490
"2",38.71404431,38.71533692,141.53067300,141.53045650
"2",38.71410992,38.71536973,141.53085670,141.53062700
"2",38.71418866,38.71546815,141.53096170,141.53079110
"2",38.71449705,38.71536973,141.53132910,141.53124380
"2",38.71448393,38.71538941,141.53153910,141.53143410
"2",38.71447080,38.71510071,141.53173590,141.53161780
"2",38.71315194,38.71370967,141.53013490,141.52997750
"2",38.71328317,38.71369655,141.53028590,141.53013490
"2",38.71329630,38.71401806,141.53077140,141.53089610
"2",38.71329630,38.71399838,141.53096820,141.53104700
"2",38.71355876,38.71433957,141.53119130,141.53119130
"2",38.71355219,38.71431333,141.53130940,141.53140790
"2",38.71348002,38.71421490,141.53149320,141.53161780
"2",38.71349970,38.71422803,141.53164410,141.53182120
"2",38.71227927,38.71294198,141.53029240,141.53007590
"2",38.71229239,38.71297478,141.53042360,141.53022020
"2",38.71212179,38.71292885,141.53056140,141.53036460
"2",38.71220053,38.71301415,141.53074520,141.53048270
"2",38.71225958,38.71297478,141.53088950,141.53065990
"2",38.71223333,38.71296822,141.53102070,141.53086330
"2",38.71225958,38.71299447,141.53120450,141.53108640
"2",38.71235800,38.71311257,141.53143410,141.53128320
"2",38.71319787,38.71389995,141.53168340,141.53192620
"2",38.71248923,38.71289605,141.53176220,141.53176220
"2",38.71250892,38.71274513,141.53197220,141.53194590
"2",38.71307321,38.71403774,141.53182120,141.53227400
"2",38.71296166,38.71374904,141.53194590,141.53237900
"2",38.71299447,38.71380809,141.53218210,141.53261520
"2",38.71294198,38.71370311,141.53235270,141.53265460
"2",38.71250892,38.71305352,141.53222150,141.53263490
"2",38.71331598,38.71378841,141.53262830,141.53300230
"2",38.71252860,38.71304040,141.53249710,141.53272020
"2",38.71322412,38.71370967,141.53290390,141.53313350
"2",38.71260734,38.71296166,141.53277270,141.53287760
"2",38.71319131,38.71367030,141.53304820,141.53333040
"2",38.71256797,38.71361125,141.53289080,141.53342220
"2",38.71265327,38.71359812,141.53303510,141.53350100
"2",38.71266639,38.71351939,141.53320570,141.53357320
"2",38.71286324,38.71348658,141.53342880,141.53371750
"2",38.71281075,38.71339472,141.53356000,141.53375690
"2",38.71282387,38.71331598,141.53373720,141.53387500
"2",38.71279106,38.71328973,141.53383560,141.53398650
"2",38.71111132,38.71191838,141.53086980,141.53075830
"2",38.71124911,38.71195119,141.53109950,141.53109290
"2",38.71148533,38.71204961,141.53128320,141.53124380
"2",38.71151813,38.71218740,141.53148000,141.53149970
"2",38.71151157,38.71212835,141.53169000,141.53170970
"2",38.71162312,38.71221365,141.53191310,141.53191970
"2",38.71160999,38.71225302,141.53203780,141.53207710
"2",38.71162968,38.71227927,141.53229370,141.53234620
"2",38.71159031,38.71233832,141.53241830,141.53250360
"2",38.71166249,38.71228583,141.53261520,141.53261520
"2",38.71167561,38.71229895,141.53276610,141.53278580
"2",38.71174122,38.71233176,141.53284480,141.53293010
"2",38.71167561,38.71237113,141.53304170,141.53305480
"2",38.71173466,38.71231207,141.53317290,141.53319260
"2",38.71169529,38.71237113,141.53328450,141.53329100
"2",38.71176747,38.71243674,141.53340260,141.53342880
"2",38.71170842,38.71240393,141.53352070,141.53356000
"2",38.71174778,38.71235800,141.53365190,141.53365850
"2",38.71164936,38.71233832,141.53378970,141.53386190
"2",38.71191182,38.71236456,141.53403250,141.53402590
"2",38.71159687,38.71242362,141.53411120,141.53424240
"2",38.71031082,38.71103258,141.53145380,141.53132260
"2",38.71042236,38.71108507,141.53161780,141.53160470
"2",38.71040268,38.71111788,141.53180810,141.53180810
"2",38.71042893,38.71124911,141.53218210,141.53214930
"2",38.71122943,38.71046829,141.53227400,141.53232650
"2",38.71128848,38.71058640,141.53243800,141.53243800
"2",38.71126880,38.71052735,141.53258240,141.53258240
"2",38.71132785,38.71056015,141.53285140,141.53283170
"2",38.71129504,38.71060609,141.53308100,141.53304820
"2",38.71131473,38.71051422,141.53321880,141.53325160
"2",38.71126223,38.71060609,141.53336980,141.53338290
"2",38.71123599,38.71058640,141.53348130,141.53353380
"2",38.71128848,38.71060609,141.53365850,141.53369780
"2",38.70977934,38.70902477,141.53148660,141.53151940
"2",38.70990401,38.70920849,141.53178840,141.53176870
"2",38.70987776,38.70929379,141.53193280,141.53193930
"2",38.70989088,38.70922817,141.53205750,141.53209680
"2",38.70993025,38.70917568,141.53218870,141.53224770
"2",38.71000243,38.70935284,141.53236580,141.53231990
"2",38.71001555,38.70942502,141.53243150,141.53248400
"2",38.71015990,38.70931347,141.53254960,141.53264140
"2",38.71006804,38.70933316,141.53293670,141.53302860
"2",38.71017303,38.70942502,141.53310730,141.53314670
"2",38.70957593,38.70931347,141.53392090,141.53464920
"2",38.70942502,38.70916912,141.53386840,141.53466890
"2",38.70928723,38.70901820,141.53382250,141.53473450
"2",38.70847360,38.70772559,141.53387500,141.53406530
"2",38.70842767,38.70774528,141.53399310,141.53420310
"2",38.70834237,38.70760092,141.53417680,141.53434740
"2",38.70838174,38.70743689,141.53441300,141.53450490
"2",38.70836862,38.70758780,141.53453110,141.53466240
"2",38.70839486,38.70755499,141.53470830,141.53478050
"2",38.70844736,38.70756155,141.53485260,141.53492480
"2",38.70842111,38.70763373,141.53495110,141.53508230
"2",38.70844079,38.70775840,141.53502980,141.53522670
"2",38.70676761,38.70601960,141.53530540,141.53550220
"2",38.70678074,38.70596711,141.53505610,141.53531850
"2",38.70671512,38.70582276,141.53487230,141.53509540
"2",38.70671512,38.70596711,141.53471490,141.53493790
"2",38.70667575,38.70582276,141.53449180,141.53483300
"2",38.70790275,38.70700383,141.52856670,141.52893420
"2",38.70797493,38.70700383,141.52875050,141.52907200
"2",38.70794212,38.70712193,141.52889480,141.52917700
"2",38.70796181,38.70720723,141.52906540,141.52932130
"2",38.70802086,38.70706944,141.52922950,141.52953130
"2",38.70800774,38.70722692,141.52946570,141.52978720
"2",38.70810616,38.70723348,141.52964280,141.52993150
"2",38.70814553,38.70719411,141.52976090,141.53008240
"2",38.70820458,38.70726629,141.52983970,141.53020060
"2",38.70817177,38.70730566,141.53000370,141.53033180
"2",38.70820458,38.70737127,141.53017430,141.53045650
"2",38.70823739,38.70739752,141.53025300,141.53062050
"2",38.70826363,38.70732534,141.53043680,141.53075170
"2",38.70811272,38.70740408,141.53060740,141.53092230
"2",38.70832925,38.70740408,141.53071230,141.53106670
"2",38.70836862,38.70748282,141.53085010,141.53114540
"2",38.70840799,38.70749594,141.53096820,141.53130290
"2",38.70827020,38.70748938,141.53130940,141.53155880
"2",38.70814553,38.70748938,141.53144070,141.53165720
"2",38.70817177,38.70748938,141.53164410,141.53181470
"2",38.70822426,38.70761405,141.53191970,141.53218210
"2",38.70825051,38.70746969,141.53201150,141.53240520
"2",38.70828988,38.70750250,141.53230680,141.53263490
"2",38.70834893,38.70748938,141.53246430,141.53282510
"2",38.70673481,38.70588837,141.52903260,141.52938040
"2",38.70682667,38.70588837,141.52917040,141.52947880
"2",38.70687916,38.70590150,141.52930160,141.52959030
"2",38.70684635,38.70591462,141.52941970,141.52984620
"2",38.70687260,38.70595399,141.52961660,141.52993810
"2",38.70688572,38.70615083,141.52975440,141.53003650
"2",38.70686604,38.70603273,141.52988560,141.53021370
"2",38.70699727,38.70600648,141.53001680,141.53039740
"2",38.70699727,38.70619676,141.53019400,141.53050240
"2",38.70699070,38.70610490,141.53034490,141.53067300
"2",38.70699727,38.70624926,141.53054180,141.53090260
"2",38.70704976,38.70624269,141.53071230,141.53105350
"2",38.70712193,38.70625582,141.53084360,141.53122410
"2",38.70716130,38.70628206,141.53113880,141.53149970
"2",38.70722036,38.70641986,141.53125700,141.53161780
"2",38.70701695,38.70624269,141.53176220,141.53205750
"2",38.70699727,38.70636736,141.53194590,141.53218870
"2",38.70697758,38.70624269,141.53221490,141.53237900
"2",38.70703664,38.70630175,141.53235270,141.53252330
"2",38.70712193,38.70637392,141.53243800,141.53262170
"2",38.70703664,38.70634768,141.53263490,141.53279890
"2",38.70706944,38.70634768,141.53276610,141.53298260
"2",38.70707600,38.70633456,141.53290390,141.53310070
"2",38.70706288,38.70641986,141.53306140,141.53324510
"2",38.70707600,38.70636736,141.53337630,141.53364530
"2",38.70548812,38.70462201,141.52951160,141.52980690
"2",38.70557342,38.70481229,141.52958380,141.52993150
"2",38.70559967,38.70470731,141.52974120,141.53012840
"2",38.70567185,38.70481229,141.52982650,141.53024650
"2",38.70563904,38.70485166,141.53006280,141.53038430
"2",38.70570465,38.70484510,141.53015460,141.53053520
"2",38.70569809,38.70484510,141.53030550,141.53069270
"2",38.70580964,38.70487134,141.53043020,141.53081080
"2",38.70580964,38.70493040,141.53058770,141.53094860
"2",38.70578339,38.70494352,141.53067300,141.53111920
"2",38.70584244,38.70501570,141.53085010,141.53123730
"2",38.70594087,38.70504194,141.53100760,141.53141440
"2",38.70595399,38.70500913,141.53119130,141.53151940
"2",38.70591462,38.70515349,141.53127660,141.53167690
"2",38.70604585,38.70510100,141.53153910,141.53188690
"2",38.70604585,38.70510100,141.53170310,141.53201810
"2",38.70575058,38.70493040,141.53208370,141.53226090
"2",38.70575058,38.70496320,141.53226740,141.53241180
"2",38.70572434,38.70498289,141.53245110,141.53258890
"2",38.70572434,38.70498289,141.53258890,141.53273980
"2",38.70573746,38.70493040,141.53278580,141.53294980
"2",38.70582276,38.70500913,141.53294980,141.53312700
"2",38.70582276,38.70517317,141.53310730,141.53326480
"2",38.70579651,38.70512068,141.53335010,141.53344190
"2",38.70571778,38.70506819,141.53361250,141.53366500
"2",38.70580308,38.70509443,141.53369130,141.53382910
"2",38.70578339,38.70508131,141.53386190,141.53397340
"2",38.70582276,38.70505507,141.53411120,141.53425560
"2",38.70577683,38.70502226,141.53430150,141.53466890
"2",38.70445797,38.70366403,141.53062050,141.53095510
"2",38.70444485,38.70369684,141.53086980,141.53109950
"2",38.70453671,38.70376245,141.53103390,141.53120450
"2",38.70456952,38.70376245,141.53119790,141.53139470
"2",38.70463513,38.70384775,141.53125700,141.53148000
"2",38.70466794,38.70378870,141.53148000,141.53166380
"2",38.70470074,38.70382807,141.53159820,141.53184090
"2",38.70472043,38.70388712,141.53172280,141.53206400
"2",38.70474011,38.70397898,141.53186060,141.53216240
"2",38.70419551,38.70351968,141.53224770,141.53254960
"2",38.70438579,38.70354592,141.53249050,141.53284480
"2",38.70437923,38.70357217,141.53267420,141.53300890
"2",38.70446453,38.70356561,141.53277270,141.53314670
"2",38.70437267,38.70357217,141.53310730,141.53343540
"2",38.70445141,38.70361810,141.53321880,141.53361910
"2",38.70457608,38.70374277,141.53327130,141.53377660
"2",38.70440548,38.70372964,141.53386190,141.53420960
