id,lat_s,lat_e,lon_s,lon_e
"2",4281990.64900000,4281913.89500000,545459.90170000,545517.53480000
"2",4282007.22200000,4281942.80100000,545482.36290000,545539.92570000
"2",4282028.94700000,4281961.48000000,545507.21120000,545571.23600000
"2",4282047.57000000,4281978.07500000,545528.85500000,545597.72480000
"2",4282130.43900000,4282051.63500000,545641.96410000,545700.41530000
"2",4282167.53900000,4282079.55000000,545659.47360000,545729.25520000
"2",4282182.10700000,4282111.55300000,545690.80640000,545754.04370000
"2",4281342.35300000,4281264.63600000,544956.05280000,545025.77550000
"2",4281353.77600000,4281277.09200000,544976.93470000,545047.45730000
"2",4281375.46800000,4281291.58000000,544996.14730000,545065.09940000
"2",4281386.84600000,4281286.58700000,545008.97300000,545090.90790000
"2",4281385.93600000,4281300.03000000,545029.92440000,545105.33320000
"2",4281428.22300000,4281339.20700000,545056.27100000,545126.86360000
"2",4281471.64800000,4281375.46900000,545101.94560000,545178.21830000
"2",4281474.89500000,4281403.36000000,545130.92930000,545203.03450000
"2",4281479.16100000,4281409.65400000,545158.29610000,545225.55620000
"2",4281499.77500000,4281421.02300000,545168.65230000,545236.77040000
"2",4281511.13100000,4281441.65600000,545177.44960000,545250.34880000
"2",4281538.94800000,4281461.25100000,545189.37620000,545262.32190000
"2",4281540.06700000,4281473.67600000,545205.48200000,545278.36360000
"2",4281559.68500000,4281481.98400000,545221.48280000,545293.62310000
"2",4281571.05500000,4281499.57000000,545232.69680000,545313.66350000
"2",4281595.89800000,4281525.44700000,545263.97440000,545345.74080000
"2",4281610.37400000,4281542.99200000,545279.19860000,545358.53080000
"2",4281630.04300000,4281552.39700000,545304.06050000,545385.86790000
"2",4281651.80400000,4281578.24700000,545335.35510000,545413.11130000
"2",4281832.52000000,4281749.75600000,545485.77630000,545570.83510000
"2",4281861.54500000,4281790.04500000,545529.11170000,545606.85600000
"2",4281930.91900000,4281858.28700000,545618.93930000,545678.16190000
"2",4281215.80500000,4281154.53300000,545114.67170000,545184.30390000
"2",4281240.62600000,4281178.41300000,545141.92290000,545226.86770000
"2",4281274.83300000,4281222.84400000,545193.28990000,545268.50900000
"2",4281295.49800000,4281237.29600000,545212.50790000,545279.70590000
"2",4281307.91300000,4281244.62300000,545226.93890000,545303.02780000
"2",4281320.36900000,4281260.14400000,545248.62020000,545321.46920000
"2",4281346.09900000,4281274.56900000,545254.91920000,545327.83230000
"2",4281354.43100000,4281297.25300000,545274.20700000,545340.59350000
"2",4281359.70700000,4281303.58400000,545298.34580000,545369.56020000
"2",4281390.59800000,4281331.41100000,545308.64340000,545383.09760000
"2",4281398.98000000,4281338.72900000,545336.79260000,545404.80790000
"2",4281431.98700000,4281363.55500000,545357.55100000,545432.86340000
"2",4281460.93800000,4281395.64000000,545387.99970000,545472.15610000
"2",4281467.23700000,4281402.94400000,545411.32670000,545491.44940000
"2",4281482.73100000,4281415.41100000,545424.93390000,545514.74130000
"2",4281500.30800000,4281425.75700000,545443.36280000,545526.76650000
"2",4281518.93600000,4281453.59800000,545465.81370000,545542.71990000
"2",4281541.67500000,4281472.26700000,545488.24110000,545572.42100000
"2",4281547.01600000,4281490.94200000,545523.65740000,545602.92760000
"2",4281585.23100000,4281523.97700000,545556.46890000,545628.51820000
"2",4281685.25800000,4281572.82000000,545614.70580000,545722.49450000
"2",4281710.15400000,4281607.98100000,545654.84290000,545760.15610000
"2",4281733.87500000,4281617.37400000,545669.20760000,545785.07590000
"2",4281795.72800000,4281651.58100000,545701.88220000,545835.63210000
"2",4281799.95000000,4281675.32000000,545721.19200000,545853.21870000
"2",4281819.57900000,4281693.86100000,545738.80220000,545860.36240000
"2",4281837.11100000,4281709.33800000,545749.17420000,545870.74610000
"2",4281991.75200000,4281861.08800000,545832.06540000,545986.68160000
"2",4282017.57100000,4281877.69900000,545853.66710000,546015.58650000
"2",4282034.23200000,4281898.37000000,545891.43250000,546035.60650000
"2",4282047.79700000,4281921.06900000,545926.79900000,546050.78130000
"2",4282075.48100000,4281942.74000000,545915.36170000,546065.96190000
"2",4282090.10600000,4281960.39700000,545956.36070000,546098.08260000
"2",4282106.71300000,4281971.81000000,545984.45930000,546116.54460000
"2",4282137.65200000,4282011.99900000,546002.80840000,546134.84000000
"2",4282153.20300000,4282021.36500000,546026.07960000,546154.92490000
"2",4282195.35800000,4282047.18400000,546029.05840000,546176.52550000
"2",4282207.75600000,4282084.22900000,546040.26440000,546184.36640000
"2",4282229.45500000,4282107.94200000,546060.27750000,546197.11790000
"2",4282245.99700000,4282128.56200000,546077.09820000,546208.27610000
"2",4281170.50100000,4281084.69600000,545462.16090000,545554.49470000
"2",4281174.79200000,4281107.44900000,545493.55660000,545579.33990000
"2",4281208.69800000,4281132.22900000,545491.75190000,545599.33950000
"2",4281227.26600000,4281161.03400000,545503.73060000,545604.00870000
"2",4281236.70400000,4281172.45900000,545536.70790000,545624.89010000
"2",4281251.18900000,4281183.79100000,545553.54360000,545629.65920000
"2",4281274.85000000,4281195.21600000,545557.43660000,545650.54050000
"2",4281281.15900000,4281213.83600000,545582.37520000,545671.38060000
"2",4281289.55100000,4281233.51500000,545612.13570000,545697.85400000
"2",4281333.90500000,4281278.90100000,545640.07900000,545726.59680000
"2",4281340.32600000,4281291.42800000,545684.35180000,545760.36150000
"2",4281367.04700000,4281301.75200000,545684.19870000,545768.35860000
"2",4281379.48600000,4281323.45000000,545702.65690000,545788.37480000
"2",4281406.23500000,4281332.82500000,545707.33730000,545810.07300000
"2",4281422.92300000,4281356.56400000,545749.93950000,545827.66040000
"2",4281450.78300000,4281382.44300000,545769.11450000,545859.73670000
"2",4281462.38900000,4281406.33600000,545821.41290000,545903.90850000
"2",4281494.30900000,4281431.06700000,545831.70250000,545915.04480000
"2",4281511.88200000,4281443.52000000,545849.32490000,545935.91920000
"2",4281522.26200000,4281458.96900000,545866.98870000,545941.46950000
"2",4281539.84400000,4281477.59300000,545886.22210000,545963.11380000
"2",4281560.46900000,4281491.98200000,545898.18760000,545963.03090000
"2",4281588.34800000,4281515.83800000,545920.58400000,546000.75710000
"2",4281603.81900000,4281534.38400000,545930.16210000,546008.70620000
"2",4281620.32300000,4281550.91100000,545940.53990000,546023.11180000
"2",4281650.30900000,4281568.55900000,545971.78540000,546053.62300000
"2",4281678.23900000,4281592.36000000,546003.04260000,546081.68160000
"2",4281695.74800000,4281634.59100000,546009.38630000,546097.54960000
"2",4281737.93600000,4281653.20200000,546018.00430000,546116.77630000
"2",4281752.43600000,4281679.99300000,546037.25480000,546128.70530000
"2",4281135.68600000,4281047.96600000,545664.57730000,545781.09440000
"2",4281157.48500000,4281087.12200000,545702.31790000,545798.59400000
"2",4281188.38200000,4281115.96800000,545713.41990000,545810.51310000
"2",4281216.67700000,4281148.36900000,545808.32330000,545904.58790000
"2",4281251.68400000,4281195.57600000,545819.40120000,545892.23150000
"2",4281287.84500000,4281213.32600000,545852.22440000,545940.46780000
"2",4281318.77000000,4281242.19000000,545868.15920000,545955.60870000
"2",4281332.37100000,4281270.18100000,545909.97370000,545997.34050000
"2",4281356.25100000,4281288.87500000,545951.72890000,546031.06930000
"2",4281396.57400000,4281331.28200000,545993.38890000,546077.55110000
"2",4281437.94800000,4281378.84700000,546039.07060000,546127.22500000
"2",4281544.27100000,4281485.04400000,546119.01760000,546185.42060000
"2",4281528.60800000,4281466.27500000,546076.41080000,546138.80350000
"2",4282200.33600000,4282153.55500000,545283.09800000,545370.36270000
"2",4282226.21700000,4282177.31200000,545315.97810000,545391.17160000
"2",4282258.15000000,4282190.74100000,545328.68510000,545403.17830000
"2",4282283.90800000,4282202.10200000,545339.81610000,545412.78010000
"2",4282293.30900000,4282219.66500000,545366.34520000,545428.79080000
"2",4282311.95000000,4282238.37500000,545391.21050000,545465.73890000
"2",4282322.37000000,4282247.73500000,545416.12260000,545485.01840000
"2",4282345.17800000,4282262.23400000,545450.63030000,545504.26850000
"2",4282223.37300000,4282150.79500000,545538.32300000,545607.20900000
"2",4282284.07000000,4282212.46400000,545548.44820000,545607.66180000
"2",4282312.05300000,4282239.42500000,545589.37030000,545649.39550000
"2",4282387.14700000,4282330.05100000,545601.02370000,545681.09770000
"2",4282412.06700000,4282359.03000000,545645.18480000,545716.37470000
"2",4282501.52200000,4282421.74500000,545472.29320000,545540.41180000
"2",4282497.65000000,4282432.22000000,545514.20180000,545574.98930000
"2",4282543.88000000,4282468.22800000,545510.71580000,545581.22750000
"2",4282570.77600000,4282475.52400000,545541.17140000,545598.90710000
"2",4282578.05800000,4282496.23000000,545556.43440000,545625.37050000
"2",4282589.56600000,4282511.73400000,545591.81070000,545640.58650000
"2",4282661.54200000,4282592.03700000,545417.41210000,545484.66480000
"2",4282679.19200000,4282605.52600000,545448.72580000,545507.14190000
"2",4282688.57100000,4282623.14000000,545471.22610000,545532.01180000
"2",4282713.37400000,4282647.87000000,545495.24930000,545543.14740000
"2",4282480.03600000,4282407.47700000,545668.96100000,545741.06800000
"2",4282804.92600000,4282721.10000000,545328.79780000,545408.21240000
"2",4282817.41400000,4282735.58500000,545356.11310000,545425.04510000
"2",4282821.61700000,4282740.85700000,545372.19870000,545448.37420000
"2",4282948.73600000,4282868.87400000,545315.09250000,545368.70780000
"2",4282963.17400000,4282885.40500000,545323.87050000,545383.91770000
"2",4282986.91800000,4282902.93700000,545342.26110000,545394.28890000
"2",4282990.08800000,4282911.25500000,545357.54680000,545411.15640000
"2",4283009.68800000,4282926.72600000,545370.32260000,545420.73390000
"2",4283017.96100000,4282946.38200000,545379.13560000,545443.17490000
"2",4283047.88500000,4282959.90300000,545399.90700000,545471.28910000
"2",4283074.64700000,4282978.45300000,545407.00360000,545480.04330000
"2",4282852.58700000,4282776.90100000,545396.18670000,545461.05640000
"2",4282870.24200000,4282793.49200000,545428.30500000,545486.73720000
"2",4282895.09600000,4282814.18900000,545461.18770000,545511.58890000
"2",4282909.57600000,4282834.83600000,545477.21450000,545527.58050000
"2",4282939.45400000,4282857.60300000,545489.93150000,545554.83660000
"2",4282958.07700000,4282865.96800000,545511.57270000,545579.75850000
"2",4282969.52500000,4282893.82700000,545536.47670000,545598.93050000
"2",4283000.45900000,4282919.65000000,545554.02010000,545621.33590000
"2",4283019.05900000,4282931.07000000,545571.63390000,545641.40720000
"2",4283045.91400000,4282962.00400000,545594.83860000,545658.95030000
"2",4282740.99500000,4282645.83800000,545472.53800000,545547.18650000
"2",4282743.24300000,4282671.61900000,545506.35560000,545562.34360000
"2",4282757.75600000,4282685.11300000,545528.02080000,545585.62570000
"2",4282838.43100000,4282760.65900000,545616.96800000,545676.21350000
"2",4282875.52100000,4282793.64800000,545632.86510000,545693.74500000
"2",4282890.07100000,4282810.26800000,545660.97340000,545724.25800000
"2",4282910.70000000,4282825.78500000,545673.74270000,545741.88950000
"2",4282928.23600000,4282854.63600000,545684.91880000,545754.61150000
"2",4282950.00800000,4282875.34800000,545717.81810000,545781.87880000
"2",4282641.15100000,4282573.68500000,545626.15200000,545690.17300000
"2",4282665.92300000,4282595.36400000,545644.53660000,545706.96430000
"2",4282674.33400000,4282599.66000000,545677.51370000,545739.15970000
"2",4282725.91500000,4282645.11600000,545711.04860000,545779.97920000
"2",4282740.40500000,4282666.79100000,545728.68620000,545795.96460000
"2",4282779.71300000,4282708.13200000,545772.76230000,545836.00160000
"2",4282808.60500000,4282725.75200000,545792.73340000,545861.67600000
"2",4282828.23900000,4282754.60300000,545811.14660000,545874.39770000
"2",4282835.64100000,4282770.19100000,545847.35050000,545904.11090000
"2",4282485.25300000,4282404.42600000,545682.62480000,545746.72420000
"2",4282504.89100000,4282414.81900000,545701.84450000,545766.80250000
"2",4282510.09400000,4282426.18900000,545713.09180000,545778.01450000
"2",4282517.39900000,4282446.82300000,545732.38220000,545791.58980000
"2",4282532.88500000,4282452.10000000,545744.37590000,545815.72500000
"2",4282550.47200000,4282477.93300000,545764.41270000,545839.74190000
"2",4282575.30900000,4282491.40900000,545794.07370000,545859.80230000
"2",4282596.95600000,4282525.42600000,545805.22640000,545877.32780000
"2",4282628.00600000,4282539.01000000,545842.90640000,545915.91400000
"2",4282655.89400000,4282543.29200000,545866.91090000,545945.69310000
"2",4282663.27300000,4282576.31500000,545899.08820000,545968.86240000
"2",4282670.59300000,4282579.58800000,545920.79440000,546001.86910000
"2",4282703.53600000,4282603.31500000,545930.27060000,546017.03670000
"2",4282718.03600000,4282616.78700000,545949.51880000,546036.29100000
"2",4282736.65600000,4282643.57800000,545970.35410000,546048.21870000
"2",4282749.13700000,4282664.26800000,545996.05770000,546071.45860000
"2",4282779.99300000,4282673.65700000,545999.90710000,546095.56910000
"2",4282832.73800000,4282715.04200000,546056.79160000,546142.85370000
"2",4282845.16800000,4282736.68000000,546073.63480000,546152.39430000
"2",4282869.92700000,4282753.18900000,546089.60120000,546163.57560000
"2",4282884.35800000,4282774.83700000,546096.76700000,546174.72700000
"2",4282893.72400000,4282796.49900000,546116.84970000,546188.29470000
"2",4282906.09900000,4282818.13700000,546124.02730000,546197.83500000
"2",4282208.76300000,4282137.16900000,545858.20620000,545919.03420000
"2",4282241.69200000,4282145.47400000,545865.26660000,545933.48620000
"2",4282237.76200000,4282172.26500000,545896.70520000,545945.41500000
"2",4282257.37700000,4282185.74200000,545911.89750000,545965.47590000
"2",4282272.90900000,4282196.11600000,545931.94640000,545982.33250000
"2",4282281.14900000,4282206.49100000,545935.12100000,545999.18900000
"2",4282300.76900000,4282230.15700000,545951.11860000,546003.88570000
"2",4282317.30100000,4282244.61100000,545966.32840000,546015.07980000
"2",4282364.71500000,4282305.39800000,545811.39410000,545862.48350000
"2",4282398.70000000,4282317.90700000,545823.28160000,545893.02170000
"2",4282392.78300000,4282331.39300000,545866.81390000,545914.69330000
"2",4282418.57400000,4282345.87800000,545883.58140000,545931.52590000
"2",4282281.06100000,4282159.41300000,546097.83950000,546211.31950000
"2",4282278.15500000,4282193.31900000,546128.46660000,546209.51180000
"2",4282374.80800000,4282297.07200000,545957.94160000,546022.83230000
"2",4282422.09800000,4282319.81700000,545960.08550000,546046.06140000
"2",4282443.75000000,4282332.29000000,545972.04340000,546070.15520000
"2",4282470.63400000,4282369.46000000,546000.08140000,546099.74490000
"2",4282491.27700000,4282386.97900000,546015.26700000,546107.69880000
"2",4282506.81000000,4282389.16900000,546035.31510000,546131.04630000
"2",4282506.96800000,4282418.05800000,546062.70160000,546150.21160000
"2",4282545.06900000,4282442.80300000,546075.36960000,546163.76220000
"2",4282560.54100000,4282447.04400000,546084.94620000,546186.29210000
"2",4282583.23900000,4282466.66000000,546100.11950000,546201.48320000
"2",4282337.83400000,4282225.37500000,546140.20420000,546243.15870000
"2",4282367.77800000,4282259.38400000,546164.19660000,546259.07220000
"2",4282407.98600000,4282306.75800000,546185.71290000,546275.71350000
"2",4282436.91200000,4282352.12800000,546211.32190000,546301.22700000
"2",4281818.33700000,4281722.41900000,546058.62490000,546178.40650000
"2",4281851.38300000,4281757.54000000,546085.82370000,546208.81540000
"2",4281890.56700000,4281798.85500000,546108.15320000,546244.02160000
"2",4281925.73400000,4281836.10500000,546146.61720000,546287.30690000
"2",4281964.94600000,4281883.44700000,546173.77950000,546298.31010000
"2",4282014.46500000,4281924.74400000,546205.71520000,546330.29310000
"2",4282069.97200000,4281976.24300000,546207.00460000,546349.32740000
"2",4282107.20400000,4282021.60400000,546247.06640000,546373.23050000
"2",4282146.35100000,4282062.79800000,546262.95030000,546387.49090000
"2",4282193.73000000,4282112.22300000,546280.39730000,546403.31440000
"2",4282235.03600000,4282151.40800000,546313.99020000,546425.64160000
"2",4282280.28500000,4282196.70400000,546318.56050000,546438.26660000
"2",4282319.41400000,4282231.81600000,546331.22160000,546467.06150000
"2",4282879.91300000,4282801.18500000,545860.78890000,545932.12430000
"2",4282888.28800000,4282818.73600000,545887.32130000,545945.71630000
"2",4282899.65300000,4282837.32300000,545897.72700000,545960.91320000
"2",4282920.29600000,4282856.96200000,545912.91210000,545980.13140000
"2",4282940.98600000,4282867.39200000,545936.15140000,546006.65190000
"2",4282944.21700000,4282883.94800000,545961.90780000,546025.88770000
"2",4283075.79700000,4283003.22400000,545608.36030000,545678.04520000
"2",4283109.65000000,4283016.51100000,545417.27500000,545485.46440000
"2",4283119.00000000,4283033.02000000,545434.94160000,545496.64650000
"2",4283135.49500000,4283046.46300000,545443.70750000,545511.06800000
"2",4283149.97000000,4283059.89300000,545458.92840000,545523.07310000
"2",4283145.97000000,4283068.17900000,545478.28190000,545534.30220000
"2",4283156.31600000,4283079.58500000,545490.30460000,545551.95690000
"2",4283167.69500000,4283093.03300000,545503.12670000,545567.18370000
"2",4283204.88200000,4283141.53100000,545535.93740000,545600.73510000
"2",4283233.76500000,4283156.03400000,545554.29740000,545620.78830000
"2",4283237.97200000,4283163.35300000,545571.18760000,545642.49340000
"2",4283246.26300000,4283175.80100000,545583.22170000,545662.55810000
"2",4283252.57700000,4283187.14300000,545608.95950000,545668.93670000
"2",4283273.18700000,4283202.62400000,545618.50670000,545680.12410000
"2",4283298.88100000,4283223.23900000,545618.35970000,545690.47670000
"2",4283375.24300000,4283298.52100000,545492.27660000,545555.53810000
"2",4283380.56100000,4283315.05700000,545523.65770000,545571.55220000
"2",4283107.90100000,4283032.21300000,545650.86540000,545714.93010000
"2",4283131.61800000,4283036.46700000,545664.42220000,545739.87490000
"2",4283136.89900000,4283064.31300000,545689.36080000,545756.62960000
"2",4283148.36600000,4283067.53100000,545717.48570000,545779.96940000
"2",4283161.78200000,4283086.06700000,545727.07400000,545786.30650000
"2",4283172.15200000,4283106.77000000,545743.12340000,545811.96200000
"2",4283184.56800000,4283114.04300000,545757.55010000,545825.61280000
"2",4283070.91500000,4282989.12200000,545832.30440000,545906.87730000
"2",4283722.83000000,4283654.31500000,545346.93330000,545407.72780000
"2",4283741.39800000,4283684.22100000,545358.90840000,545425.27600000
"2",4283693.78700000,4283638.58800000,545480.79330000,545533.45920000
"2",4283736.11800000,4283666.55400000,545514.37790000,545571.15280000
"2",4283739.34800000,4283678.02900000,545540.13180000,545600.88670000
"2",4283607.69200000,4283511.48500000,545522.36010000,545592.98030000
"2",4283596.54300000,4283520.82700000,545549.80740000,545609.03500000
"2",4283620.23200000,4283535.30700000,545558.53140000,545625.06030000
"2",4283620.32800000,4283548.69500000,545575.44420000,545629.81610000
"2",4283632.71200000,4283559.04200000,545584.23270000,545641.83790000
"2",4283649.37700000,4283569.50900000,545622.79640000,545674.79950000
"2",4283456.99100000,4283374.15500000,545589.26500000,545661.42160000
"2",4283469.45800000,4283387.56600000,545612.55070000,545670.20440000
"2",4283475.71700000,4283390.72800000,545628.62310000,545683.87840000
"2",4283491.19700000,4283406.20900000,545639.81030000,545695.06560000
"2",4283494.34500000,4283418.60600000,545651.06800000,545706.27030000
"2",4283508.83000000,4283432.04500000,545667.89860000,545719.88540000
"2",4283339.36900000,4283260.64900000,545689.00540000,545761.94590000
"2",4283360.12200000,4283284.39800000,545723.51970000,545781.13990000
"2",4283370.48300000,4283295.75400000,545737.95790000,545789.93440000
"1",4283392.13900000,4283316.43300000,545750.72030000,545811.56210000
"1",4283407.62900000,4283327.81300000,545763.51810000,545824.38360000
"1",4283428.24400000,4283346.37700000,545773.87020000,545835.55280000
"1",4283437.61000000,4283354.69100000,545793.95180000,545851.61350000
"1",4283448.98000000,4283363.00100000,545805.16230000,545866.86870000
"1",4283457.30800000,4283372.33000000,545823.63890000,545880.50720000
"2",4283226.85400000,4283150.13900000,545783.08130000,545847.15230000
"2",4283237.26100000,4283164.65200000,545805.57380000,545868.81580000
"2",4283322.05000000,4283239.16000000,545894.48900000,545956.98510000
"2",4283327.30900000,4283258.71500000,545915.39990000,545961.70490000
"2",4283120.60800000,4283041.81100000,545894.84370000,545954.09580000
"2",4283138.14900000,4283061.43500000,545906.82440000,545970.89720000
"2",4283150.55600000,4283069.76000000,545919.64000000,545988.56920000
"2",4283161.93100000,4283080.12500000,545931.65620000,546003.81300000
"1",4283188.73100000,4283097.64800000,545945.19420000,546012.57180000
"1",4283199.11500000,4283114.18500000,545963.65950000,546028.58540000
"1",4283217.74900000,4283135.87400000,545986.90980000,546046.98540000
"2",4283019.56300000,4282942.87800000,546017.05000000,546085.95750000
"2",4282921.73800000,4282838.82800000,546162.59930000,546221.07400000
"2",4282953.64000000,4282856.37400000,546169.66380000,546233.85990000
"2",4282978.33900000,4282888.31800000,546175.15890000,546248.17310000
"2",4282986.71500000,4282907.87300000,546201.69070000,546252.89240000
"2",4283000.15500000,4282906.94400000,546215.30560000,546269.81270000
"2",4283015.61800000,4282926.50800000,546223.27060000,546276.14290000
"2",4283057.72200000,4282981.59100000,546039.78510000,546115.53580000
"2",4283093.86000000,4282994.11200000,546068.57260000,546148.08450000
"2",4283111.03000000,4283018.82900000,546105.12140000,546156.80150000
"2",4283131.16400000,4283034.38600000,546121.11390000,546180.87510000
"2",4283136.87700000,4283052.44800000,546131.55160000,546194.06050000
"2",4283145.67800000,4283055.55500000,546142.77700000,546198.06980000
"2",4283146.76200000,4283072.03100000,546152.43600000,546203.61250000
"2",4283155.02100000,4283075.14000000,546158.83180000,546208.02440000
"2",4283162.26900000,4283075.71700000,546168.05240000,546218.89470000
"2",4283174.65100000,4283089.66400000,546176.43790000,546231.29840000
"2",4283228.21500000,4283138.62500000,546019.46970000,546078.38200000
"2",4283231.37000000,4283154.08800000,546031.93570000,546086.34700000
"2",4283250.45100000,4283170.59900000,546043.50440000,546097.93050000
"2",4283257.73400000,4283171.18100000,546058.76560000,546109.60610000
"2",4283254.23200000,4283178.92400000,546075.29720000,546115.60210000
"2",4283275.31500000,4283191.33800000,546077.59160000,546129.62550000
"2",4283285.20400000,4283194.01500000,546099.28110000,546148.13520000
"2",4283267.86100000,4283205.90400000,546121.53090000,546160.14800000
"2",4283293.04900000,4283206.99900000,546122.99600000,546171.82050000
"2",4283297.74000000,4283216.29500000,546134.24490000,546179.82100000
"2",4283308.05900000,4283225.08500000,546141.43400000,546189.03270000
"2",4283323.03800000,4283235.92100000,546154.63690000,546196.62150000
"2",4283325.13600000,4283241.12200000,546161.87360000,546207.46480000
"2",4283324.46200000,4283260.46100000,545956.49310000,545997.13400000
"2",4283344.03400000,4283265.68600000,545964.03180000,546012.00440000
"2",4283349.24900000,4283283.17800000,545977.29130000,546015.52780000
"2",4283362.20000000,4283296.13000000,545995.33860000,546033.57530000
"2",4283371.52400000,4283303.90300000,546008.17160000,546044.80640000
"2",4283390.07200000,4283315.27800000,546016.52140000,546056.82210000
"2",4283396.82300000,4283318.39400000,546028.56380000,546062.44210000
"2",4283398.90100000,4283323.06000000,546032.57890000,546069.66400000
"2",4283405.09800000,4283324.17200000,546037.77830000,546084.15530000
"2",4283420.52600000,4283328.29900000,546039.70270000,546086.95040000
"2",4283408.86300000,4283330.45200000,546066.75170000,546103.85200000
"2",4283431.49200000,4283341.30000000,546069.84260000,546113.45430000
"2",4283446.43300000,4283349.07300000,546076.60220000,546124.68530000
"2",4283450.08600000,4283360.93400000,546086.24610000,546131.86550000
"2",4283455.83000000,4283358.98300000,546101.91850000,546149.99890000
"2",4283442.26300000,4283362.37300000,545888.15880000,545936.13890000
"2",4283448.53100000,4283385.02200000,545905.84180000,545942.85440000
"2",4283474.35000000,4283402.13600000,545927.43930000,545969.73740000
"2",4283478.52600000,4283407.87000000,545938.69100000,545983.79910000
"2",4283488.83100000,4283410.47400000,545943.46400000,545989.82480000
"2",4283497.63000000,4283417.20300000,545954.28640000,545998.24280000
"2",4283503.83600000,4283418.77500000,545961.09660000,546003.46900000
"2",4283517.31700000,4283444.05700000,545981.95940000,546021.04220000
"2",4283538.43400000,4283453.93900000,545990.29440000,546041.52320000
"2",4283542.67600000,4283465.30500000,546012.82130000,546051.92790000
"2",4283554.52700000,4283480.30500000,546018.39070000,546068.75490000
"2",4283583.94600000,4283504.55200000,546040.36940000,546085.12570000
"2",4283536.93700000,4283460.12300000,545819.55670000,545866.30970000
"2",4283568.92900000,4283485.97200000,545842.32670000,545893.14230000
"2",4283577.76400000,4283501.48500000,545859.59210000,545909.96650000
"2",4283595.32400000,4283515.93600000,545874.79360000,545920.75630000
"2",4283606.20800000,4283529.87300000,545890.83900000,545931.54900000
"2",4283621.70800000,4283549.98900000,545905.24690000,545944.31950000
"2",4283641.29500000,4283560.83300000,545915.60420000,545953.51920000
"2",4283652.67400000,4283574.25400000,545928.42500000,545963.91200000
"2",4283664.08200000,4283577.91400000,545946.07790000,545974.76380000
"2",4283681.09100000,4283600.61500000,545954.83910000,545990.33820000
"2",4283686.77600000,4283601.68900000,545960.44410000,545998.38600000
"2",4283710.04400000,4283626.99000000,545985.27700000,546019.18030000
"2",4283730.08700000,4283636.80500000,545985.56400000,546027.98300000
"2",4283621.72800000,4283556.26300000,545730.07260000,545784.41050000
"2",4283634.67700000,4283566.09600000,545747.71700000,545796.43500000
"2",4283650.12000000,4283580.54600000,545752.46070000,545807.22490000
"2",4283660.48300000,4283592.97200000,545767.30100000,545823.26150000
"2",4283684.14200000,4283609.98500000,545770.78940000,545832.82840000
"2",4283688.86000000,4283623.42700000,545786.87010000,545846.84560000
"2",4283716.16000000,4283636.35300000,545797.98870000,545860.46300000
"2",4283719.29600000,4283642.56100000,545807.23270000,545867.67580000
"2",4283694.77300000,4283645.75100000,545653.14130000,545707.38370000
"2",4283716.44100000,4283667.39800000,545667.91680000,545718.53500000
"2",4283728.85000000,4283677.74900000,545681.13460000,545731.36190000
"2",4283736.14300000,4283699.39900000,545698.40860000,545742.91580000
"2",4283772.17200000,4283719.51400000,545708.26920000,545755.68650000
"2",4283773.26400000,4283730.34900000,545719.53830000,545763.27550000
"2",4283797.49000000,4283743.26300000,545732.28540000,545774.87940000
"2",4283806.27700000,4283756.16300000,545741.09420000,545784.06720000
"2",4283825.85700000,4283765.50000000,545750.24360000,545799.31590000
"2",4283833.10000000,4283773.22700000,545758.65850000,545802.49300000
"2",4283854.78400000,4283791.32100000,545776.25220000,545821.31540000
"2",4283871.24900000,4283802.15200000,545779.78180000,545828.09890000
"2",4283879.00100000,4283811.47600000,545787.38830000,545840.93130000
"2",4283797.98000000,4283735.17000000,545548.65590000,545618.27820000
"2",4283800.72200000,4283739.36200000,545578.84200000,545632.34850000
"2",4283816.69400000,4283753.29200000,545585.99900000,545641.93330000
"2",4283832.15300000,4283760.54600000,545593.56170000,545652.36170000
"2",4283840.89400000,4283778.05700000,545594.31700000,545659.10720000
"2",4283853.86000000,4283790.97000000,545615.18250000,545670.71120000
"2",4283864.17500000,4283799.79200000,545621.56650000,545685.56020000
"2",4283879.60700000,4283813.17300000,545624.29690000,545689.10760000
"2",4283891.03900000,4283826.62100000,545646.37920000,545704.33270000
"2",4283902.94100000,4283839.53500000,545660.80760000,545715.93660000
"2",4283927.62300000,4283850.86800000,545663.48500000,545720.70380000
"2",4283938.48100000,4283868.40200000,545675.10050000,545731.47570000
"2",4283946.81200000,4283882.33000000,545693.97890000,545740.65760000
"2",4283974.09100000,4283896.27800000,545701.47340000,545753.46340000
"2",4283981.36100000,4283914.30300000,545714.72010000,545760.20550000
"2",4283999.89000000,4283923.59900000,545719.84870000,545768.20580000
"2",4284007.65400000,4283937.53600000,545729.46840000,545778.99820000
"2",4284027.72500000,4283944.79300000,545734.58800000,545789.82900000
"2",4283924.92300000,4283850.68300000,545819.74180000,545867.28310000
"2",4283954.44600000,4283892.12700000,545501.45300000,545567.04390000
"2",4283969.89000000,4283917.83800000,545506.19700000,545570.11830000
"2",4283991.30600000,4283941.29000000,545521.98050000,545582.26600000
"2",4284036.42800000,4283975.78400000,545504.40760000,545593.34380000
"2",4284088.51300000,4283995.29900000,545536.32410000,545591.21870000
"2",4284081.93800000,4284005.17800000,545554.88480000,545611.29610000
